"price","size_sqft","lot_sqft","bedrooms","bathrooms","year_built","year_renovated","renovated","condition","location_quality","dist_center_km","crime_rate","school_rating","has_pool","garage_cars","waterfront"
4522400,2212,5587,4,3.5,1972,NA,"No","Poor","Medium",24.47,55.2,8,"No",2,"No"
61841400,3747,10911,6,4,1999,NA,"No","Good","Premium",3.95,30.6,9,"Yes",2,"No"
14817400,1783,3892,4,3.5,2006,2024,"Yes","Excellent","Medium",14.41,58.2,6,"Yes",4,"No"
15358900,2794,8423,3,2.5,1995,2003,"Yes","Excellent","High",5.13,34.7,8,"No",3,"No"
3794200,1443,3024,3,3.5,1971,NA,"No","Fair","Medium",8.31,38.2,8,"No",2,"No"
95126300,3222,7158,6,3,2012,2024,"Yes","Excellent","High",10.2,44.8,9,"No",2,"No"
2163200,1614,3522,3,1.5,1991,NA,"No","Fair","Medium",11.59,60.4,6,"No",1,"No"
10786800,2662,6173,3,2.5,1984,NA,"No","Fair","High",11.84,38.8,8,"Yes",2,"No"
11890500,2434,9486,4,3,2007,NA,"No","Good","High",6.92,32.1,9,"No",0,"No"
10595200,1934,3944,4,4.5,1981,NA,"No","Fair","Medium",12.64,41.5,6,"Yes",3,"No"
13950000,1894,4888,4,3,2012,2019,"Yes","Excellent","Medium",14.28,44.7,6,"No",2,"No"
2223200,1681,5537,2,2,1982,NA,"No","Fair","Medium",15.71,56.7,6,"No",1,"No"
91344700,2570,4899,5,4.5,2021,NA,"No","Good","Premium",4.05,19.7,9,"Yes",2,"No"
2021400,824,2022,1,1.5,1996,NA,"No","Good","Medium",12.14,63.8,5,"No",2,"No"
5628000,2069,2998,5,3.5,1972,NA,"No","Fair","Medium",16.19,31,6,"No",2,"No"
13896100,1127,3200,3,3,1981,NA,"No","Fair","Low",19.18,80.7,6,"No",1,"No"
11302800,1340,3861,3,3,1981,NA,"No","Fair","Low",34.1,31.7,7,"No",1,"No"
10084400,1344,2000,3,3,2001,NA,"No","Good","Medium",10.98,51.6,6,"Yes",3,"No"
31016700,1243,3188,4,3.5,1954,1959,"Yes","Excellent","Low",35.82,59.7,5,"No",2,"No"
7414700,1818,5071,3,2.5,2005,NA,"No","Good","Medium",9.33,52.1,5,"Yes",2,"No"
31602800,3296,7948,6,5.5,1992,NA,"No","Fair","High",9.19,38.7,7,"Yes",4,"No"
25209500,1270,2913,3,2,1985,NA,"No","Fair","Low",34.42,62.6,5,"Yes",4,"No"
113671500,4060,8657,4,3,2000,2016,"Yes","Excellent","Premium",3.58,15.3,8,"Yes",3,"No"
14882600,3287,11620,4,2.5,2006,2024,"Yes","Excellent","Medium",13.74,48.5,5,"No",1,"No"
3747500,2693,2000,5,3.5,1982,NA,"No","Fair","Medium",8.79,52.4,4,"No",1,"No"
13300200,2071,7374,5,3.5,1990,2013,"Yes","Excellent","Medium",22.81,51,5,"No",1,"No"
14620700,1224,3006,3,3.5,1955,NA,"No","Fair","Low",26.27,74.1,3,"No",2,"No"
25808700,2414,5609,4,2,1998,NA,"No","Good","Medium",8.39,58,7,"Yes",4,"No"
2565200,1610,3094,2,2,1981,NA,"No","Fair","Medium",10.88,43.2,6,"No",2,"No"
4433000,1638,4017,3,2,1985,NA,"No","Fair","Medium",10.45,55.8,8,"No",1,"No"
27304300,958,2000,3,2.5,1967,NA,"No","Poor","Low",32.55,38,5,"Yes",4,"No"
5180200,2028,7407,5,4,1999,NA,"No","Fair","Medium",10.11,68.1,8,"No",0,"No"
276563500,3108,7865,4,4,2014,2024,"Yes","Excellent","Premium",2.02,8.8,9,"Yes",2,"No"
8894400,717,2000,1,1.5,1930,NA,"No","Poor","Low",28.4,52.2,5,"No",2,"No"
4260700,1252,3967,3,2.5,1960,NA,"No","Fair","Medium",23.53,51.3,8,"No",0,"No"
8015900,2202,7164,3,2.5,2005,NA,"No","Good","High",4.41,26.2,9,"No",0,"No"
2655000,1793,3953,2,1.5,1984,NA,"No","Fair","Medium",20.41,65.5,9,"No",1,"No"
3661200,1628,2072,2,2,1937,NA,"No","Poor","Low",36.23,77.1,4,"No",0,"No"
11815100,1357,3395,4,4,1967,NA,"No","Fair","Low",26.35,50.7,7,"No",1,"No"
3156500,788,2182,3,2.5,2004,NA,"No","Good","Medium",17.64,69.4,5,"No",2,"No"
44401700,3126,8272,6,5,2002,NA,"No","Good","High",4.44,26.2,8,"No",2,"No"
7861200,1785,4377,4,2.5,1983,NA,"No","Fair","High",11.25,30.9,8,"No",1,"No"
7947300,1438,4389,4,3.5,1939,NA,"No","Fair","Low",37.4,77.5,3,"No",1,"No"
79187700,1570,3934,4,3.5,2000,2015,"Yes","Excellent","Low",37.96,92.3,7,"No",2,"No"
16845800,600,2000,2,3.5,1942,NA,"No","Fair","Low",32.61,77.4,6,"No",0,"No"
4730800,1425,2179,2,2.5,2000,NA,"No","Fair","Medium",22.62,51.2,8,"No",1,"No"
98873300,3131,9168,5,2.5,2010,2024,"Yes","Good","High",5.31,16.5,9,"Yes",4,"No"
68917400,2729,7857,5,4,2001,2013,"Yes","Excellent","High",7.48,33.4,8,"Yes",2,"No"
6232200,1373,4301,3,3,1971,NA,"No","Poor","Low",30.9,77.2,4,"No",1,"No"
10402600,1045,2451,2,2.5,1973,NA,"No","Poor","Low",35.51,72.6,3,"Yes",2,"No"
19807600,2579,7766,5,3,1982,NA,"No","Fair","High",8.66,27.8,6,"Yes",3,"No"
26937100,2772,6432,4,2.5,2018,2023,"Yes","Good","Premium",2.29,12.3,10,"Yes",3,"No"
410638800,3707,7785,6,4.5,2024,NA,"No","Fair","Premium",5.19,9.5,8,"Yes",4,"No"
7063300,2880,3529,3,2,1991,NA,"No","Fair","High",10.99,27.2,8,"No",1,"No"
19824300,1516,5236,3,2.5,2015,2024,"Yes","Good","Medium",17.92,56.8,6,"Yes",4,"No"
12276200,2357,10385,3,2.5,2001,NA,"No","Good","High",8.73,27.2,7,"No",0,"No"
65074100,3230,10604,6,3.5,2001,NA,"No","Good","High",8.59,11.8,8,"Yes",3,"No"
19918100,2274,9289,4,3.5,2006,NA,"No","Good","High",6.05,49.1,8,"Yes",3,"No"
14953300,600,2159,3,3.5,1977,NA,"No","Fair","Low",28.61,61.7,6,"No",1,"No"
5932000,1693,4472,3,3,1947,NA,"No","Fair","Low",19.42,38.3,4,"No",0,"No"
13171300,1895,5088,2,2,2015,2024,"Yes","Excellent","High",9.05,29.8,7,"No",2,"No"
38083800,2517,5365,5,4,1999,NA,"No","Good","High",9.66,32.4,9,"Yes",4,"No"
9256000,2444,5181,4,3.5,1998,NA,"No","Good","Medium",8.95,60.2,6,"Yes",2,"No"
8231400,600,2090,1,2,2000,NA,"No","Fair","Low",23.58,81.4,4,"No",2,"No"
10255900,2743,5017,4,3,1979,NA,"No","Fair","Medium",18.72,45.1,5,"Yes",3,"No"
11587600,3128,8508,6,5,1992,NA,"No","Good","High",8.34,54.7,8,"Yes",3,"No"
17461200,3149,4722,5,3,2020,NA,"No","Good","High",6.14,10.1,9,"No",3,"No"
36616800,3217,9424,4,2.5,2012,2024,"Yes","Excellent","High",4.59,20.6,7,"Yes",3,"No"
4040500,1313,2510,4,3,1983,2009,"Yes","Good","Medium",8.87,46.3,6,"No",0,"No"
8323300,1970,6739,3,2,2009,NA,"No","Good","Medium",19.91,66.5,4,"Yes",2,"No"
4716000,738,2000,1,2,1947,NA,"No","Fair","Low",30.71,44,5,"No",1,"No"
3341900,1834,5410,4,2.5,1962,NA,"No","Poor","Medium",22.54,49.8,8,"No",1,"No"
10511200,1271,4343,3,1.5,1996,NA,"No","Fair","Low",16.08,53.8,4,"No",2,"No"
4599200,1706,6811,4,2.5,1967,NA,"No","Fair","Medium",17.17,38.6,6,"No",2,"No"
17951000,920,3018,3,3.5,1998,NA,"No","Fair","Medium",18.6,50.9,5,"Yes",3,"No"
3543900,2224,5564,3,2.5,1990,NA,"No","Fair","Medium",24.84,34.9,5,"No",1,"No"
58706500,3195,9300,4,4,2014,2024,"Yes","Good","High",11.34,19.2,8,"Yes",4,"No"
6665500,2455,4290,5,4,2013,2024,"Yes","Good","Medium",11.26,27,6,"No",0,"No"
3577700,1558,3155,4,3.5,1990,NA,"No","Fair","Medium",10.37,58.1,6,"No",0,"No"
98758800,3618,9304,6,5,2010,NA,"No","Fair","High",10.65,38.5,9,"Yes",3,"No"
15582600,2391,6211,5,4.5,1962,NA,"No","Fair","Medium",11.52,62.9,9,"Yes",4,"No"
5034500,600,2000,1,2,1967,NA,"No","Fair","Low",15.99,74.3,6,"No",0,"No"
33611800,2156,6241,5,3,1990,2016,"Yes","Excellent","High",9.9,18.3,9,"No",0,"No"
9080000,1400,4852,3,2.5,1996,2009,"Yes","Good","High",7.89,24,8,"No",0,"No"
27102000,1128,3492,3,3,2000,NA,"No","Fair","Low",31.59,44.1,5,"No",2,"No"
6434700,1484,5150,3,3.5,1995,NA,"No","Fair","Medium",10.98,48.5,7,"No",2,"No"
3248400,2237,5462,3,2.5,1987,NA,"No","Fair","Medium",13.79,40.1,7,"No",0,"No"
676521000,4476,11032,4,4,2024,NA,"No","Good","Premium",5.37,0,9,"Yes",3,"No"
8951400,2132,3612,5,4,1975,NA,"No","Poor","Medium",20.17,55.5,7,"Yes",3,"No"
2511400,1788,2089,4,3.5,1972,NA,"No","Fair","Medium",10.21,50.1,7,"No",2,"No"
14979200,1402,2766,3,2.5,2007,2024,"Yes","Good","Medium",16.16,41.6,6,"Yes",4,"No"
6326900,1166,3209,1,1.5,1980,NA,"No","Fair","Low",22,91.2,4,"No",2,"No"
4865100,2292,3919,4,4,2003,NA,"No","Fair","High",5.51,34.8,7,"No",1,"No"
10323300,1664,5909,3,3,1956,NA,"No","Poor","Low",37.87,92.6,3,"No",2,"No"
17537500,1325,2530,3,1.5,2013,2019,"Yes","Good","Medium",24.64,41.6,9,"No",2,"No"
16490300,2507,6861,5,3.5,2011,2024,"Yes","Excellent","High",3.37,27.9,7,"No",3,"No"
4452200,1470,3936,4,3,1969,NA,"No","Fair","Medium",21.35,47.4,6,"No",2,"No"
4849200,1579,4760,3,2.5,1933,NA,"No","Poor","Low",39.89,80.3,3,"No",2,"No"
14053900,1781,2000,4,3,1981,NA,"No","Good","Low",29.2,94.5,6,"Yes",4,"No"
12507700,1219,2852,4,3,1997,NA,"No","Fair","Low",37,68.3,6,"No",1,"No"
33503600,2248,7831,5,4,1999,NA,"No","Good","Medium",17.9,64.7,8,"Yes",3,"No"
6876900,1731,4769,4,3,1963,NA,"No","Poor","Low",22.38,69.5,6,"No",1,"No"
1888900,1733,4357,3,1,1963,NA,"No","Poor","Medium",18.95,13.4,7,"No",0,"No"
39473400,1279,2181,3,3,1989,2012,"Yes","Excellent","Low",17.95,88.1,6,"No",1,"No"
4172600,1489,3734,2,2,2005,2024,"Yes","Excellent","Medium",24.74,52.6,6,"No",0,"No"
32808800,1397,3485,4,3,1974,2000,"Yes","Excellent","Low",22.75,93,3,"No",0,"No"
14260800,1755,4255,2,2,1985,2012,"Yes","Good","Low",29.71,86.6,5,"No",0,"No"
25072400,2103,5210,5,3,1997,NA,"No","Fair","High",5.97,16.8,7,"Yes",3,"No"
33554800,3227,5314,5,4,1994,NA,"No","Good","High",7.41,38.9,10,"Yes",3,"No"
6687400,2165,7684,3,2,1981,NA,"No","Fair","Medium",22.62,50.3,6,"Yes",2,"No"
143720900,3495,11838,4,3.5,1999,2005,"Yes","Excellent","High",3.38,14.8,8,"Yes",2,"No"
13412200,2584,5982,5,4,2000,2022,"Yes","Excellent","Medium",14.07,20.1,5,"No",1,"No"
13243600,1547,3843,2,2,1980,NA,"No","Fair","Low",17.28,88.5,8,"No",0,"No"
281058200,3135,4682,4,3.5,1995,2013,"Yes","Excellent","Premium",5.61,7.8,9,"Yes",3,"No"
67875300,1925,4096,2,2,1948,1960,"Yes","Excellent","Low",32.79,67.6,8,"No",2,"No"
10297900,2445,2750,4,3.5,1987,NA,"No","Fair","High",6.94,34.7,8,"No",2,"No"
14096200,1275,2000,4,4,2018,2024,"Yes","Good","High",10.29,40.3,6,"No",1,"No"
17497500,1050,3679,3,3,1982,NA,"No","Good","Low",29.4,100,5,"No",2,"No"
42496200,2173,2042,4,4,1997,2004,"Yes","Good","Medium",13.83,38.9,5,"Yes",3,"No"
40827400,2867,3060,4,5,2014,2024,"Yes","Excellent","Premium",1.05,15.7,10,"Yes",2,"No"
9351900,621,2000,2,2.5,1984,NA,"No","Fair","Low",28.63,49.3,4,"No",0,"No"
120016900,2547,7178,4,3,2009,NA,"No","Good","High",6.79,10.7,8,"Yes",4,"No"
6525200,2554,3726,3,2,1931,NA,"No","Poor","Low",32.53,78.8,4,"No",3,"No"
4959000,842,2232,2,2.5,1951,NA,"No","Fair","Low",21.81,63.5,5,"No",2,"No"
9482400,2562,8028,3,2,1994,NA,"No","Fair","High",9.56,49,8,"No",3,"No"
16898200,1637,3573,2,2.5,1999,2022,"Yes","Excellent","High",7.61,15.4,8,"No",2,"No"
25150600,2900,8637,4,3.5,2024,NA,"No","Good","Premium",2.49,21.1,8,"Yes",3,"No"
163193800,3510,7516,5,4.5,2017,2024,"Yes","Excellent","Premium",4.35,16.3,9,"Yes",3,"No"
21903600,2819,8666,3,2.5,2003,NA,"No","Good","High",8.53,22.5,7,"Yes",3,"No"
67737000,4123,10577,6,4.5,2017,NA,"No","Fair","Premium",5.83,0,9,"Yes",3,"No"
4125100,2179,4522,3,2,1991,NA,"No","Good","Medium",21.69,53.3,7,"No",2,"No"
10941800,2867,11422,3,2,1996,NA,"No","Good","Medium",9.7,78.7,5,"Yes",3,"No"
49526000,1665,2000,2,2,1995,2024,"Yes","Good","Low",35.82,52.4,6,"Yes",4,"No"
6415100,1712,3532,3,3.5,1998,2018,"Yes","Good","Medium",16.06,59.5,7,"No",1,"No"
7474900,2402,5895,3,2.5,1996,2022,"Yes","Good","Medium",22.81,47.5,5,"No",0,"No"
48342600,2755,10144,4,2.5,2013,2024,"Yes","Excellent","High",3.93,25,7,"Yes",3,"No"
2662000,1849,5477,2,1.5,1999,NA,"No","Fair","Medium",11.16,67.3,9,"No",0,"No"
4491900,2496,5877,4,3,1985,NA,"No","Fair","High",3.67,13.3,7,"No",1,"No"
25554000,3247,6038,6,4,2002,2020,"Yes","Good","High",3.2,27.7,7,"Yes",2,"No"
11255300,1230,3934,4,3.5,1976,NA,"No","Fair","Low",37.31,76.9,6,"No",0,"No"
6482000,1384,3733,2,1.5,1997,2011,"Yes","Excellent","Medium",19.68,55.9,8,"No",1,"No"
6078000,2570,6987,4,3,2017,NA,"No","Good","High",7.87,32.9,7,"No",1,"No"
13117200,1933,2932,4,3,2011,NA,"No","Good","High",3.47,43.1,9,"No",2,"No"
179614500,3587,5667,6,3.5,2005,NA,"No","Good","Premium",4.26,21.2,9,"Yes",2,"No"
17387800,1487,2922,3,2.5,2011,2024,"Yes","Excellent","Medium",20.53,34.8,5,"No",2,"No"
15881700,1032,3882,2,1,1987,NA,"No","Fair","Low",35.65,55.7,5,"Yes",4,"No"
10465800,1176,2000,3,2.5,1984,NA,"No","Good","Medium",14.22,57.5,6,"Yes",4,"No"
15363400,2001,5397,5,3.5,2016,NA,"No","Fair","High",10.07,41.9,9,"No",0,"No"
2476200,1647,4118,2,2.5,1973,NA,"No","Poor","Medium",18.21,21.2,5,"No",2,"No"
16774800,1718,4908,3,3,1998,NA,"No","Good","High",9.44,26.1,8,"Yes",2,"No"
21687300,2473,6100,5,4,2017,2024,"Yes","Good","High",3.71,46,7,"Yes",4,"No"
4264100,1494,3653,2,1.5,1985,1990,"Yes","Excellent","Medium",13.79,66.9,5,"No",0,"No"
13174800,2127,6986,4,4,1988,NA,"No","Good","High",10.92,23.9,10,"No",1,"No"
20796800,1974,6253,3,4,1994,2014,"Yes","Excellent","Medium",17.35,51.1,6,"Yes",2,"No"
4750700,699,2147,3,1.5,1937,NA,"No","Fair","Low",27.36,89.3,5,"No",2,"No"
11122800,1456,3750,4,3.5,1961,NA,"No","Fair","Low",27.18,67.3,3,"No",2,"No"
12456000,1448,4867,3,2.5,1969,NA,"No","Fair","Low",39.42,72.6,6,"Yes",2,"No"
10698700,1666,3784,3,3,2013,2024,"Yes","Excellent","Medium",9.45,47.3,7,"No",1,"No"
19179300,1278,4530,4,4,1937,NA,"No","Fair","Low",39.32,60.9,4,"No",1,"No"
22266500,2345,4963,4,3,2023,2024,"Yes","Excellent","High",3.64,21.5,8,"No",2,"No"
15668400,2635,5748,3,3,1997,NA,"No","Fair","High",8.63,22.4,8,"Yes",3,"No"
11682000,644,2005,3,3,1963,NA,"No","Fair","Low",34.46,52.9,4,"No",2,"No"
23838000,2660,6675,5,4,2011,NA,"No","Good","High",8.51,20.2,8,"Yes",2,"No"
5015800,1737,4381,3,2.5,1990,NA,"No","Fair","Medium",23.27,57.8,7,"No",0,"No"
63852000,2745,6121,3,2,2015,2024,"Yes","Excellent","High",10.99,13.2,8,"Yes",4,"No"
5506500,1489,5982,3,2.5,1959,NA,"No","Fair","Low",36.52,69.2,4,"No",1,"No"
2472700,1636,3308,3,3,1997,NA,"No","Good","Medium",8.6,50.6,5,"No",0,"No"
6847600,1179,3254,2,2,1990,NA,"No","Good","Low",16.16,92.1,5,"No",2,"No"
5041000,1677,4599,2,2,2016,NA,"No","Good","High",5.71,28.6,8,"No",0,"No"
2734700,1409,2610,4,3,1977,NA,"No","Poor","Medium",12.61,45.6,7,"No",2,"No"
3034300,1676,6021,4,3,1997,NA,"No","Fair","Medium",11.7,47.5,6,"No",1,"No"
4130900,1665,2000,4,3.5,1939,NA,"No","Fair","Low",18.05,67.8,4,"No",0,"No"
80413400,2645,9168,4,2.5,1999,NA,"No","Good","Premium",1.89,16.9,10,"Yes",3,"No"
68465700,2771,6791,3,2,2024,2024,"Yes","Good","Premium",5.6,14.5,9,"Yes",4,"No"
25649700,3191,9603,5,3.5,2003,NA,"No","Good","High",6.9,24.2,9,"Yes",3,"No"
12073400,3673,5080,4,4,2013,NA,"No","Fair","High",3.55,30.3,7,"No",3,"No"
28460500,2579,6412,4,4.5,1989,2002,"Yes","Excellent","Medium",23.43,46.1,6,"No",1,"No"
2401700,841,2000,3,4,1966,NA,"No","Poor","Medium",9.68,44.7,9,"No",1,"No"
28689900,2199,4791,4,2.5,2003,2013,"Yes","Excellent","Medium",24.84,66.7,6,"No",2,"No"
57505700,3495,8097,4,3,2021,2024,"Yes","Good","High",3.2,55.5,7,"Yes",3,"No"
16030400,2947,5968,5,3.5,1992,NA,"No","Fair","Medium",11.25,52,7,"Yes",4,"No"
21370400,3014,7044,4,4,2011,NA,"No","Good","High",4.85,27.5,8,"Yes",2,"No"
29864500,1591,2345,2,1,1975,1994,"Yes","Excellent","Low",22.77,70.5,5,"Yes",3,"No"
11752000,2302,5259,3,3,2005,2024,"Yes","Good","Medium",10.78,37.9,7,"No",1,"No"
6988800,1597,6132,3,3,1976,NA,"No","Poor","Low",39.62,88.5,6,"No",0,"No"
3256000,1667,3573,4,3,1995,2022,"Yes","Good","Medium",21.6,62.5,7,"No",0,"No"
7846200,1631,4181,3,3,1996,2024,"Yes","Good","Medium",19.43,75.5,7,"No",1,"No"
14161400,2077,4500,4,4,2008,2013,"Yes","Good","High",5.69,23.9,6,"No",1,"No"
4282700,2157,4852,3,3.5,1983,NA,"No","Good","Medium",14.43,62.7,7,"No",0,"No"
20142700,2813,7377,5,4,2010,NA,"No","Good","Medium",18.39,52.1,6,"No",2,"No"
61777300,1439,3566,4,3,1989,2000,"Yes","Good","Low",18.66,83.4,6,"No",0,"No"
5610400,1395,3894,3,2,1952,NA,"No","Fair","Low",32.07,97.1,5,"No",1,"No"
8589700,1580,4842,4,3,2001,2024,"Yes","Excellent","Medium",19.95,42.6,5,"No",0,"No"
20690000,3000,7425,3,2.5,2014,NA,"No","Good","Premium",1.09,13.3,9,"Yes",3,"No"
25851800,2642,6584,5,3.5,1983,NA,"No","Fair","High",5.78,34.5,8,"No",3,"Yes"
13359500,2160,2762,5,3.5,1948,NA,"No","Poor","Low",22.94,39.6,6,"No",1,"No"
20497400,1393,3565,4,4,1950,NA,"No","Fair","Low",30.13,75.7,5,"No",1,"No"
16975100,1497,3965,2,2,1977,NA,"No","Fair","Low",23.74,76.1,7,"No",2,"No"
2862100,921,2000,1,2,1970,NA,"No","Fair","Low",16.93,51.2,4,"No",0,"No"
6639400,1155,2000,1,1,1978,NA,"No","Poor","Low",15.68,70.6,5,"Yes",3,"No"
5947200,1101,2000,3,2,1949,NA,"No","Fair","Low",34.53,73.6,2,"No",2,"No"
52728300,1542,2426,4,2.5,1978,2006,"Yes","Excellent","Low",36.66,86.9,6,"No",2,"No"
11572300,1098,2613,2,3,1961,NA,"No","Fair","Low",28.15,66.5,2,"No",2,"No"
8053700,3537,7238,5,3.5,1979,NA,"No","Fair","Medium",14.57,59.7,7,"No",1,"No"
2583300,1866,3557,2,1,1999,NA,"No","Fair","Medium",18.57,51,7,"No",2,"No"
8870600,2080,5513,5,4,2013,2024,"Yes","Good","Medium",14.73,52.8,7,"No",1,"No"
19006100,1441,2298,3,2.5,1995,2014,"Yes","Good","High",5.21,15.2,8,"No",1,"No"
5488200,2496,6839,4,3.5,2002,NA,"No","Fair","Medium",17.67,53.7,7,"No",0,"No"
5757400,1931,6286,2,2,2015,2024,"Yes","Excellent","Medium",20.37,46.7,5,"No",1,"No"
11034000,1675,2765,4,2.5,1997,2015,"Yes","Excellent","Medium",16.23,64.3,8,"Yes",4,"No"
1976800,903,2561,1,1.5,1962,NA,"No","Fair","Medium",20.54,49.7,6,"No",2,"No"
126854400,2888,4606,4,3.5,2017,2022,"Yes","Excellent","Premium",4.27,18.7,10,"Yes",2,"No"
12164400,1573,3800,3,3,1970,NA,"No","Fair","Low",17.26,49.7,3,"No",2,"No"
5501400,1852,4476,4,3.5,1979,NA,"No","Poor","Medium",23.12,52.3,8,"No",1,"No"
4518000,1978,2908,2,2,2001,NA,"No","Good","Medium",21.4,48.8,6,"No",0,"No"
12007800,2898,9827,3,3.5,2017,NA,"No","Fair","High",8.05,14.6,7,"No",1,"No"
18271500,1247,4709,3,3,1993,2022,"Yes","Excellent","Low",37.73,80.3,4,"No",2,"No"
23267900,3150,10898,6,4,1987,NA,"No","Fair","High",5.22,10.3,8,"Yes",4,"No"
7247100,1776,3576,4,3.5,2005,NA,"No","Good","Medium",16.94,37.9,6,"No",0,"No"
5364500,2363,5291,4,4,1979,NA,"No","Poor","Medium",15.63,38.1,8,"No",0,"No"
10787600,1153,3401,3,4,1932,NA,"No","Fair","Low",22.72,77.5,7,"No",0,"No"
3604800,1336,4713,4,3,1962,NA,"No","Poor","Medium",18.27,44.1,5,"No",2,"No"
19944600,2281,3740,5,2.5,1990,2005,"Yes","Good","Medium",15.77,56.9,4,"Yes",4,"No"
4267700,1425,2287,2,1.5,1958,NA,"No","Fair","Low",29.53,93.3,4,"No",0,"No"
115692100,3681,9408,6,4.5,1998,2009,"Yes","Excellent","Premium",2.98,19.1,9,"Yes",2,"No"
8925000,2355,4972,3,3,1987,2011,"Yes","Excellent","Medium",20.94,59.3,7,"No",1,"No"
6964200,1587,4208,4,2.5,2009,2024,"Yes","Good","Medium",16.99,48.7,7,"No",2,"No"
77170700,2260,4275,5,3.5,2007,2024,"Yes","Excellent","High",4.13,30.8,8,"Yes",4,"No"
280226900,3710,9721,5,4.5,2004,2022,"Yes","Excellent","Premium",1.84,13.6,10,"Yes",4,"No"
5592700,932,2000,2,2.5,1969,NA,"No","Poor","Low",35.49,83.4,3,"No",2,"No"
2291000,1214,3296,4,3,1966,NA,"No","Fair","Medium",24.08,38.4,4,"No",1,"No"
7902100,1826,3295,4,3.5,1996,NA,"No","Fair","Low",23.73,86.6,6,"No",0,"No"
48629000,2904,6304,5,4,2019,2024,"Yes","Good","Premium",1.5,30.2,9,"Yes",3,"No"
5444100,1743,4878,3,2.5,2014,2024,"Yes","Good","Medium",15.54,41,4,"No",2,"No"
4518000,1397,3458,3,2,2003,NA,"No","Good","Medium",18.37,36.1,6,"No",1,"No"
10210900,600,2000,3,2.5,1947,NA,"No","Fair","Low",15.64,63.7,8,"No",1,"No"
18201700,1418,2000,3,3,1999,2017,"Yes","Good","Medium",22.79,67.9,9,"No",2,"No"
2739600,2192,6096,5,4,1966,NA,"No","Fair","Medium",9.74,32.3,5,"No",0,"No"
9254400,1604,3660,3,2,2003,NA,"No","Good","Medium",16.32,62.7,6,"Yes",2,"No"
27712700,2831,6811,4,3.5,2021,NA,"No","Good","Premium",5.51,16.1,9,"Yes",3,"No"
20862900,2665,5148,4,3.5,2011,NA,"No","Fair","High",5.69,12.8,8,"No",3,"No"
2437800,1853,4560,2,2,1961,NA,"No","Poor","Medium",11.56,48.2,6,"No",2,"No"
26309400,2943,7549,3,2,2006,NA,"No","Good","High",3.11,21,9,"Yes",2,"No"
4416500,1083,2000,2,1,1955,NA,"No","Fair","Low",38.43,74.2,4,"No",1,"No"
3780900,1637,3823,2,3,2002,NA,"No","Good","Medium",12.18,48.4,7,"No",1,"No"
59366900,2194,6000,5,4.5,1987,1995,"Yes","Good","High",6.18,15.5,9,"Yes",4,"No"
11983400,1611,4407,4,2.5,2009,2024,"Yes","Excellent","High",10.31,12.6,9,"No",2,"No"
6943000,1994,5002,3,3,1965,NA,"No","Fair","Medium",10.82,64.1,6,"Yes",3,"No"
1391900,1385,5095,3,1.5,1974,NA,"No","Poor","Medium",16.66,43.4,8,"No",0,"No"
2035000,1278,3905,2,2.5,1960,NA,"No","Fair","Medium",24.22,56.5,7,"No",0,"No"
6791300,935,3168,3,2.5,1943,NA,"No","Poor","Low",15.88,50.8,4,"No",2,"No"
75728800,3160,8521,4,3,2009,NA,"No","Fair","Premium",5.27,6.3,9,"Yes",3,"No"
1141600,1968,3713,2,1.5,1971,NA,"No","Poor","Medium",9.33,65,5,"No",1,"No"
1765100,1719,5032,3,2,1964,NA,"No","Poor","Medium",13.18,47.5,7,"No",0,"No"
20446400,2108,6089,4,3.5,1999,NA,"No","Good","High",10.02,30.1,8,"No",2,"No"
3121500,1043,2976,1,1,1946,NA,"No","Fair","Low",23.22,78,5,"No",2,"No"
5156800,3177,11688,5,3.5,1985,NA,"No","Fair","High",3.91,39.1,7,"No",1,"No"
11430400,1552,4669,4,3.5,2002,2008,"Yes","Excellent","Medium",20.46,47.5,6,"No",1,"No"
17221600,1590,5126,4,2.5,1974,NA,"No","Fair","Low",29.16,79.6,5,"No",2,"No"
2907700,1499,4656,2,1,1939,NA,"No","Fair","Low",29.08,64.7,3,"No",2,"No"
5588900,1758,5034,3,2,1987,2015,"Yes","Good","Medium",16.69,50.8,7,"No",0,"No"
3934400,1448,5398,3,2,1991,NA,"No","Good","Medium",20.16,21.8,7,"No",1,"No"
9703000,1943,4332,4,2.5,2004,NA,"No","Good","Medium",16.26,56.3,5,"Yes",3,"No"
20163100,2447,4839,5,4,2009,NA,"No","Good","Medium",17.73,58.6,8,"Yes",2,"No"
40785500,2776,7925,3,2.5,2014,2024,"Yes","Excellent","High",8.9,35.8,8,"Yes",3,"No"
9132900,760,2196,3,2.5,1938,NA,"No","Poor","Low",37.23,71.2,5,"No",2,"No"
198869200,2044,3910,4,4,1983,2005,"Yes","Excellent","High",7.25,27.6,7,"Yes",4,"No"
15308100,1525,3214,4,3.5,1966,NA,"No","Fair","Low",21.92,62.8,5,"No",2,"No"
7114300,1448,5656,2,2.5,1998,2015,"Yes","Excellent","Medium",22.09,47.1,4,"No",2,"No"
7572300,1910,5305,2,2.5,2005,NA,"No","Good","High",11.92,14.6,8,"No",0,"No"
3689300,917,2455,2,2,1966,NA,"No","Fair","Low",24.43,99.8,3,"No",0,"No"
33090300,2029,6838,4,4.5,2000,NA,"No","Fair","Premium",1.07,23.8,10,"Yes",2,"No"
